Time (S)	Ch1 Voltage (V)	Ch2 Voltage (V)	
1.778E-2	0.06000	0.24000
1.778E-2	0.08000	0.25000
1.779E-2	0.04000	0.26000
1.779E-2	0.02000	0.25000
1.780E-2	0.04000	0.25000
1.780E-2	0.04000	0.26000
1.780E-2	0.08000	0.24000
1.781E-2	0.00000	0.24000
1.781E-2	0.04000	0.24000
1.782E-2	0.00000	0.24000
1.782E-2	0.02000	0.24000
1.782E-2	0.04000	0.24000
1.783E-2	0.02000	0.24000
1.783E-2	0.04000	0.24000
1.784E-2	0.04000	0.23000
1.784E-2	0.10000	0.23000
1.784E-2	0.06000	0.23000
1.785E-2	0.02000	0.25000
1.785E-2	0.04000	0.24000
1.786E-2	0.06000	0.24000
1.786E-2	0.02000	0.24000
1.786E-2	0.04000	0.25000
1.787E-2	0.04000	0.25000
1.787E-2	0.08000	0.22000
1.788E-2	0.02000	0.25000
1.788E-2	0.04000	0.25000
1.788E-2	0.04000	0.25000
1.789E-2	0.02000	0.25000
1.789E-2	0.08000	0.24000
1.790E-2	0.04000	0.25000
1.790E-2	0.12000	0.23000
1.790E-2	0.06000	0.27000
1.791E-2	0.02000	0.24000
1.791E-2	0.06000	0.25000
1.792E-2	0.02000	0.25000
1.792E-2	0.04000	0.24000
1.792E-2	0.08000	0.27000
1.793E-2	0.02000	0.24000
1.793E-2	0.08000	0.25000
1.794E-2	0.04000	0.25000
1.794E-2	0.02000	0.23000
1.794E-2	0.04000	0.24000
1.795E-2	0.04000	0.25000
1.795E-2	0.02000	0.24000
1.796E-2	0.02000	0.25000
1.796E-2	0.08000	0.24000
1.796E-2	0.04000	0.25000
1.797E-2	0.06000	0.24000
1.797E-2	0.08000	0.25000
1.798E-2	0.06000	0.25000
1.798E-2	0.02000	0.24000
1.798E-2	0.04000	0.25000
1.799E-2	0.08000	0.24000
1.799E-2	0.08000	0.26000
1.800E-2	0.04000	0.24000
1.800E-2	0.04000	0.25000
1.800E-2	0.06000	0.25000
1.801E-2	0.10000	0.27000
1.801E-2	0.06000	0.24000
1.802E-2	0.02000	0.25000
1.802E-2	0.04000	0.25000
1.802E-2	0.04000	0.24000
1.803E-2	0.08000	0.24000
1.803E-2	0.08000	0.23000
1.804E-2	0.02000	0.23000
1.804E-2	0.02000	0.25000
1.804E-2	0.04000	0.24000
1.805E-2	0.12000	0.27000
1.805E-2	0.06000	0.24000
1.806E-2	0.02000	0.25000
1.806E-2	0.00000	0.24000
1.806E-2	0.00000	0.25000
1.807E-2	0.00000	0.27000
1.807E-2	0.04000	0.24000
1.808E-2	0.02000	0.25000
1.808E-2	0.04000	0.25000
1.808E-2	0.04000	0.25000
1.809E-2	0.00000	0.25000
1.809E-2	0.04000	0.24000
1.810E-2	0.02000	0.24000
1.810E-2	0.08000	0.22000
1.810E-2	0.06000	0.25000
1.811E-2	0.02000	0.25000
1.811E-2	0.06000	0.25000
1.812E-2	0.02000	0.24000
1.812E-2	0.02000	0.24000
1.812E-2	0.02000	0.25000
1.813E-2	0.04000	0.24000
1.813E-2	0.04000	0.22000
1.814E-2	0.02000	0.25000
1.814E-2	0.04000	0.25000
1.814E-2	0.00000	0.25000
1.815E-2	0.04000	0.25000
1.815E-2	0.04000	0.25000
1.816E-2	0.08000	0.24000
1.816E-2	0.08000	0.25000
1.816E-2	0.02000	0.24000
1.817E-2	0.08000	0.26000
1.817E-2	0.04000	0.24000
1.818E-2	0.02000	0.25000
1.818E-2	0.02000	0.24000
1.818E-2	0.02000	0.25000
1.819E-2	0.04000	0.24000
1.819E-2	0.02000	0.25000
1.820E-2	0.08000	0.24000
1.820E-2	0.02000	0.24000
1.820E-2	0.02000	0.24000
1.821E-2	0.08000	0.25000
1.821E-2	-0.02000	0.25000
1.822E-2	0.06000	0.24000
1.822E-2	0.02000	0.25000
1.822E-2	0.06000	0.25000
1.823E-2	0.06000	0.24000
1.823E-2	0.02000	0.25000
1.824E-2	0.04000	0.24000
1.824E-2	0.06000	0.24000
1.824E-2	0.02000	0.24000
1.825E-2	0.04000	0.24000
1.825E-2	0.02000	0.25000
1.826E-2	0.02000	0.23000
1.826E-2	0.06000	0.24000
1.826E-2	0.02000	0.25000
1.827E-2	0.02000	0.25000
1.827E-2	-0.06000	0.26000
1.828E-2	0.04000	0.24000
1.828E-2	-0.02000	0.25000
1.828E-2	0.04000	0.24000
1.829E-2	0.00000	0.24000
1.829E-2	0.04000	0.24000
1.830E-2	0.08000	0.22000
1.830E-2	-0.04000	0.23000
1.830E-2	0.00000	0.25000
1.831E-2	0.04000	0.24000
1.831E-2	0.04000	0.24000
1.832E-2	-0.02000	0.24000
1.832E-2	0.06000	0.25000
1.832E-2	0.04000	0.24000
1.833E-2	0.08000	0.24000
1.833E-2	0.02000	0.25000
1.834E-2	0.06000	0.25000
1.834E-2	0.04000	0.24000
1.834E-2	0.02000	0.24000
1.835E-2	0.04000	0.21000
1.835E-2	0.08000	0.25000
1.836E-2	0.06000	0.22000
1.836E-2	0.04000	0.25000
1.836E-2	-0.02000	0.22000
1.837E-2	0.04000	0.23000
1.837E-2	0.02000	0.25000
1.838E-2	0.04000	0.22000
1.838E-2	0.04000	0.25000
1.838E-2	0.02000	0.24000
1.839E-2	0.04000	0.25000
1.839E-2	-0.02000	0.26000
1.840E-2	0.02000	0.26000
1.840E-2	-0.02000	0.24000
1.840E-2	0.00000	0.24000
1.841E-2	0.00000	0.25000
1.841E-2	-0.02000	0.23000
1.842E-2	0.00000	0.25000
1.842E-2	0.00000	0.22000
1.842E-2	0.00000	0.25000
1.843E-2	0.08000	0.23000
1.843E-2	-0.02000	0.23000
1.844E-2	0.04000	0.25000
1.844E-2	0.04000	0.25000
1.844E-2	0.02000	0.26000
1.845E-2	0.00000	0.24000
1.845E-2	0.04000	0.26000
1.846E-2	0.04000	0.24000
1.846E-2	-0.02000	0.25000
1.846E-2	0.04000	0.25000
1.847E-2	0.02000	0.24000
1.847E-2	0.02000	0.25000
1.848E-2	0.08000	0.24000
1.848E-2	0.02000	0.24000
1.848E-2	0.04000	0.25000
1.849E-2	0.04000	0.25000
1.849E-2	0.02000	0.23000
1.850E-2	0.02000	0.27000
1.850E-2	0.02000	0.25000
1.850E-2	-0.02000	0.24000
1.851E-2	0.04000	0.22000
1.851E-2	0.02000	0.27000
1.852E-2	0.02000	0.24000
1.852E-2	0.02000	0.25000
1.852E-2	-0.02000	0.24000
1.853E-2	0.04000	0.24000
1.853E-2	0.00000	0.24000
1.854E-2	0.00000	0.25000
1.854E-2	0.00000	0.24000
1.854E-2	0.00000	0.25000
1.855E-2	0.00000	0.25000
1.855E-2	0.00000	0.24000
1.856E-2	0.02000	0.25000
1.856E-2	-0.02000	0.25000
1.856E-2	0.02000	0.22000
1.857E-2	0.04000	0.24000
1.857E-2	-0.02000	0.23000
1.858E-2	0.04000	0.25000
1.858E-2	-0.02000	0.25000
1.858E-2	0.00000	0.24000
1.859E-2	0.00000	0.24000
1.859E-2	0.00000	0.25000
1.860E-2	0.04000	0.25000
1.860E-2	-0.02000	0.24000
1.860E-2	0.04000	0.22000
1.861E-2	0.04000	0.25000
1.861E-2	0.04000	0.25000
1.862E-2	-0.02000	0.25000
1.862E-2	0.02000	0.27000
1.862E-2	-0.02000	0.24000
1.863E-2	0.04000	0.22000
1.863E-2	-0.02000	0.26000
1.864E-2	0.00000	0.24000
1.864E-2	0.04000	0.25000
1.864E-2	-0.02000	0.25000
1.865E-2	-0.02000	0.24000
1.865E-2	0.04000	0.27000
1.866E-2	0.00000	0.24000
1.866E-2	0.00000	0.25000
1.866E-2	0.04000	0.25000
1.867E-2	0.00000	0.22000
1.867E-2	0.04000	0.25000
1.868E-2	-0.02000	0.25000
1.868E-2	-0.04000	0.25000
1.868E-2	0.04000	0.27000
1.869E-2	0.04000	0.24000
1.869E-2	-0.02000	0.25000
1.870E-2	0.02000	0.24000
1.870E-2	0.02000	0.27000
1.870E-2	0.02000	0.25000
1.871E-2	0.00000	0.24000
1.871E-2	-0.02000	0.24000
1.872E-2	0.04000	0.24000
1.872E-2	0.02000	0.22000
1.872E-2	0.02000	0.25000
1.873E-2	0.02000	0.25000
1.873E-2	0.02000	0.25000
1.874E-2	0.04000	0.24000
1.874E-2	-0.02000	0.27000
1.874E-2	0.00000	0.22000
1.875E-2	0.00000	0.25000
1.875E-2	0.00000	0.25000
1.876E-2	0.00000	0.24000
1.876E-2	-0.02000	0.25000
1.876E-2	0.02000	0.25000
1.877E-2	0.04000	0.24000
1.877E-2	0.02000	0.25000
1.878E-2	-0.02000	0.24000
1.878E-2	-0.02000	0.27000
1.878E-2	-0.02000	0.24000
1.879E-2	0.04000	0.25000
1.879E-2	-0.02000	0.25000
1.880E-2	-0.02000	0.22000
1.880E-2	0.04000	0.25000
1.880E-2	0.02000	0.25000
1.881E-2	0.00000	0.25000
1.881E-2	0.00000	0.25000
1.882E-2	0.00000	0.27000
1.882E-2	0.04000	0.25000
1.882E-2	0.06000	0.25000
1.883E-2	-0.02000	0.27000
1.883E-2	0.00000	0.24000
1.884E-2	0.00000	0.27000
1.884E-2	0.04000	0.24000
1.884E-2	0.00000	0.24000
1.885E-2	0.04000	0.26000
1.885E-2	0.08000	0.26000
1.886E-2	0.02000	0.26000
1.886E-2	0.04000	0.26000
1.886E-2	0.02000	0.26000
1.887E-2	0.02000	0.25000
1.887E-2	0.04000	0.24000
1.888E-2	0.00000	0.27000
1.888E-2	0.04000	0.27000
1.888E-2	0.04000	0.26000
1.889E-2	0.04000	0.26000
1.889E-2	0.04000	0.24000
1.890E-2	0.08000	0.27000
1.890E-2	0.06000	0.24000
1.890E-2	0.10000	0.25000
1.891E-2	0.02000	0.24000
1.891E-2	0.04000	0.25000
1.892E-2	0.04000	0.25000
1.892E-2	0.04000	0.25000
1.892E-2	0.02000	0.25000
1.893E-2	0.08000	0.26000
1.893E-2	0.06000	0.24000
1.894E-2	0.02000	0.27000
1.894E-2	0.08000	0.24000
1.894E-2	0.02000	0.25000
1.895E-2	0.04000	0.27000
1.895E-2	0.04000	0.26000
1.896E-2	0.04000	0.25000
1.896E-2	0.08000	0.27000
1.896E-2	0.00000	0.26000
1.897E-2	0.08000	0.27000
1.897E-2	0.04000	0.26000
1.898E-2	0.06000	0.26000
1.898E-2	0.12000	0.26000
1.898E-2	0.08000	0.26000
1.899E-2	0.04000	0.24000
1.899E-2	0.08000	0.25000
1.900E-2	0.06000	0.25000
1.900E-2	0.04000	0.25000
1.900E-2	0.08000	0.25000
1.901E-2	0.06000	0.25000
1.901E-2	0.06000	0.27000
1.902E-2	0.06000	0.24000
1.902E-2	0.06000	0.27000
1.902E-2	0.06000	0.24000
1.903E-2	0.12000	0.24000
1.903E-2	0.06000	0.27000
1.904E-2	0.06000	0.24000
1.904E-2	0.06000	0.27000
1.904E-2	0.16000	0.26000
1.905E-2	0.06000	0.27000
1.905E-2	0.08000	0.24000
1.906E-2	0.08000	0.27000
1.906E-2	0.10000	0.24000
1.906E-2	0.12000	0.25000
1.907E-2	0.08000	0.27000
1.907E-2	0.06000	0.26000
1.908E-2	0.06000	0.25000
1.908E-2	0.12000	0.25000
1.908E-2	0.12000	0.25000
1.909E-2	0.06000	0.25000
1.909E-2	0.10000	0.28000
1.910E-2	0.06000	0.27000
1.910E-2	0.12000	0.26000
1.910E-2	0.06000	0.24000
1.911E-2	0.08000	0.25000
1.911E-2	0.08000	0.27000
1.912E-2	0.14000	0.26000
1.912E-2	0.06000	0.24000
1.912E-2	0.08000	0.25000
1.913E-2	0.02000	0.27000
1.913E-2	0.04000	0.26000
1.914E-2	0.08000	0.26000
1.914E-2	0.06000	0.24000
1.914E-2	0.02000	0.27000
1.915E-2	0.12000	0.24000
1.915E-2	0.12000	0.27000
1.916E-2	0.12000	0.26000
1.916E-2	0.10000	0.26000
1.916E-2	0.08000	0.26000
1.917E-2	0.04000	0.27000
1.917E-2	0.04000	0.26000
1.918E-2	0.12000	0.24000
1.918E-2	0.08000	0.25000
1.918E-2	0.10000	0.27000
1.919E-2	0.08000	0.26000
1.919E-2	0.06000	0.26000
1.920E-2	0.10000	0.26000
1.920E-2	0.14000	0.26000
1.920E-2	0.14000	0.26000
1.921E-2	0.14000	0.26000
1.921E-2	0.12000	0.25000
1.922E-2	0.10000	0.29000
1.922E-2	0.12000	0.26000
1.922E-2	0.08000	0.26000
1.923E-2	0.12000	0.25000
1.923E-2	0.08000	0.27000
1.924E-2	0.12000	0.26000
1.924E-2	0.02000	0.26000
1.924E-2	0.12000	0.26000
1.925E-2	0.10000	0.27000
1.925E-2	0.12000	0.25000
1.926E-2	0.02000	0.27000
1.926E-2	0.04000	0.27000
1.926E-2	0.12000	0.27000
1.927E-2	0.06000	0.26000
1.927E-2	0.04000	0.27000
1.928E-2	0.06000	0.27000
1.928E-2	0.06000	0.26000
1.928E-2	0.02000	0.24000
1.929E-2	0.04000	0.27000
1.929E-2	0.08000	0.27000
1.930E-2	0.08000	0.27000
1.930E-2	0.04000	0.26000
1.930E-2	0.04000	0.27000
1.931E-2	0.02000	0.29000
1.931E-2	0.08000	0.29000
1.932E-2	0.04000	0.26000
1.932E-2	0.12000	0.26000
1.932E-2	0.02000	0.28000
1.933E-2	0.04000	0.28000
1.933E-2	0.04000	0.28000
1.934E-2	0.04000	0.28000
1.934E-2	0.02000	0.26000
1.934E-2	0.08000	0.27000
1.935E-2	0.04000	0.29000
1.935E-2	0.06000	0.27000
1.936E-2	-0.02000	0.27000
1.936E-2	-0.04000	0.29000
1.936E-2	0.06000	0.28000
1.937E-2	0.00000	0.28000
1.937E-2	0.00000	0.29000
1.938E-2	0.04000	0.31000
1.938E-2	0.02000	0.26000
1.938E-2	0.04000	0.31000
1.939E-2	0.04000	0.30000
1.939E-2	0.02000	0.30000
1.940E-2	0.00000	0.28000
1.940E-2	0.00000	0.30000
1.940E-2	0.04000	0.30000
1.941E-2	-0.02000	0.29000
1.941E-2	-0.04000	0.31000
1.942E-2	0.00000	0.30000
1.942E-2	0.02000	0.29000
1.942E-2	0.02000	0.31000
1.943E-2	0.00000	0.28000
1.943E-2	-0.02000	0.33000
1.944E-2	-0.04000	0.30000
1.944E-2	-0.02000	0.33000
1.944E-2	-0.06000	0.31000
1.945E-2	0.00000	0.33000
1.945E-2	-0.06000	0.33000
1.946E-2	-0.04000	0.30000
1.946E-2	-0.06000	0.31000
1.946E-2	0.00000	0.31000
1.947E-2	-0.04000	0.33000
1.947E-2	-0.08000	0.31000
1.948E-2	-0.08000	0.35000
1.948E-2	0.00000	0.34000
1.948E-2	-0.04000	0.32000
1.949E-2	-0.04000	0.34000
1.949E-2	-0.08000	0.35000
1.950E-2	-0.06000	0.35000
1.950E-2	-0.10000	0.34000
1.950E-2	-0.08000	0.34000
1.951E-2	-0.08000	0.35000
1.951E-2	-0.14000	0.37000
1.952E-2	-0.12000	0.36000
1.952E-2	-0.08000	0.36000
1.952E-2	-0.08000	0.37000
1.953E-2	-0.12000	0.38000
1.953E-2	-0.12000	0.38000
1.954E-2	-0.08000	0.39000
1.954E-2	-0.06000	0.38000
1.954E-2	-0.12000	0.39000
1.955E-2	-0.12000	0.41000
1.955E-2	-0.14000	0.38000
1.956E-2	-0.10000	0.41000
1.956E-2	-0.14000	0.40000
1.956E-2	-0.12000	0.42000
1.957E-2	-0.14000	0.43000
1.957E-2	-0.10000	0.45000
1.958E-2	-0.18000	0.44000
1.958E-2	-0.16000	0.42000
1.958E-2	-0.22000	0.45000
1.959E-2	-0.08000	0.46000
1.959E-2	-0.18000	0.44000
1.960E-2	-0.12000	0.44000
1.960E-2	-0.22000	0.47000
1.960E-2	-0.16000	0.49000
1.961E-2	-0.16000	0.48000
1.961E-2	-0.08000	0.49000
1.962E-2	-0.18000	0.47000
1.962E-2	-0.18000	0.49000
1.962E-2	-0.16000	0.50000
1.963E-2	-0.16000	0.50000
1.963E-2	-0.14000	0.50000
1.964E-2	-0.14000	0.49000
1.964E-2	-0.18000	0.53000
1.964E-2	-0.20000	0.53000
1.965E-2	-0.18000	0.55000
1.965E-2	-0.16000	0.57000
1.966E-2	-0.20000	0.56000
1.966E-2	-0.16000	0.54000
1.966E-2	-0.22000	0.56000
1.967E-2	-0.16000	0.56000
1.967E-2	-0.18000	0.58000
1.968E-2	-0.10000	0.58000
1.968E-2	-0.18000	0.61000
1.968E-2	-0.16000	0.58000
1.969E-2	-0.16000	0.61000
1.969E-2	-0.12000	0.60000
1.970E-2	-0.18000	0.60000
1.970E-2	-0.18000	0.63000
1.970E-2	-0.12000	0.62000
1.971E-2	-0.14000	0.62000
1.971E-2	-0.14000	0.65000
1.972E-2	-0.18000	0.65000
1.972E-2	-0.12000	0.64000
1.972E-2	-0.16000	0.66000
1.973E-2	-0.08000	0.66000
1.973E-2	-0.10000	0.71000
1.974E-2	-0.12000	0.70000
1.974E-2	-0.08000	0.70000
1.974E-2	-0.04000	0.72000
1.975E-2	-0.04000	0.70000
1.975E-2	-0.08000	0.70000
1.976E-2	-0.04000	0.73000
1.976E-2	-0.06000	0.73000
1.976E-2	0.00000	0.73000
1.977E-2	-0.06000	0.73000
1.977E-2	-0.04000	0.75000
1.978E-2	0.00000	0.75000
1.978E-2	-0.04000	0.78000
1.978E-2	-0.04000	0.76000
1.979E-2	0.04000	0.79000
1.979E-2	0.02000	0.76000
1.980E-2	0.02000	0.79000
1.980E-2	0.06000	0.81000
1.980E-2	0.02000	0.81000
1.981E-2	0.08000	0.81000
1.981E-2	-0.02000	0.85000
1.982E-2	0.04000	0.82000
1.982E-2	0.12000	0.84000
1.982E-2	0.16000	0.85000
1.983E-2	0.10000	0.87000
1.983E-2	0.10000	0.87000
1.984E-2	0.12000	0.86000
1.984E-2	0.16000	0.89000
1.984E-2	0.20000	0.88000
1.985E-2	0.14000	0.86000
1.985E-2	0.20000	0.88000
1.986E-2	0.18000	0.91000
1.986E-2	0.20000	0.91000
1.986E-2	0.20000	0.93000
1.987E-2	0.24000	0.90000
1.987E-2	0.28000	0.93000
1.988E-2	0.26000	0.94000
1.988E-2	0.32000	0.94000
1.988E-2	0.32000	0.96000
1.989E-2	0.34000	0.99000
1.989E-2	0.30000	0.99000
1.990E-2	0.36000	0.97000
1.990E-2	0.34000	0.97000
1.990E-2	0.38000	0.96000
1.991E-2	0.34000	0.99000
1.991E-2	0.40000	0.99000
1.992E-2	0.38000	0.99000
1.992E-2	0.44000	1.01000
1.992E-2	0.38000	1.01000
1.993E-2	0.44000	1.00000
1.993E-2	0.38000	1.03000
1.994E-2	0.44000	1.04000
1.994E-2	0.40000	1.04000
1.994E-2	0.40000	1.06000
1.995E-2	0.52000	1.04000
1.995E-2	0.46000	1.05000
1.996E-2	0.48000	1.04000
1.996E-2	0.42000	1.07000
1.996E-2	0.52000	1.08000
1.997E-2	0.48000	1.08000
1.997E-2	0.48000	1.09000
1.998E-2	0.46000	1.08000
1.998E-2	0.48000	1.06000
1.998E-2	0.50000	1.07000
1.999E-2	0.50000	1.09000
1.999E-2	0.42000	1.13000
2.000E-2	0.48000	1.10000
2.000E-2	0.48000	1.11000
2.000E-2	0.50000	1.10000
2.001E-2	0.50000	1.10000
2.001E-2	0.48000	1.13000
2.002E-2	0.52000	1.12000
2.002E-2	0.52000	1.14000
2.002E-2	0.42000	1.14000
2.003E-2	0.46000	1.15000
2.003E-2	0.48000	1.15000
2.004E-2	0.48000	1.14000
2.004E-2	0.46000	1.17000
2.004E-2	0.46000	1.16000
2.005E-2	0.42000	1.19000
2.005E-2	0.48000	1.18000
2.006E-2	0.46000	1.16000
2.006E-2	0.46000	1.16000
2.006E-2	0.46000	1.17000
2.007E-2	0.38000	1.19000
2.007E-2	0.40000	1.16000
2.008E-2	0.40000	1.18000
2.008E-2	0.40000	1.18000
2.008E-2	0.40000	1.19000
2.009E-2	0.34000	1.17000
2.009E-2	0.34000	1.19000
2.010E-2	0.34000	1.18000
2.010E-2	0.34000	1.20000
2.010E-2	0.34000	1.20000
2.011E-2	0.26000	1.20000
2.011E-2	0.32000	1.19000
2.012E-2	0.26000	1.18000
2.012E-2	0.26000	1.21000
2.012E-2	0.26000	1.20000
2.013E-2	0.22000	1.21000
2.013E-2	0.18000	1.23000
2.014E-2	0.18000	1.22000
2.014E-2	0.16000	1.20000
2.014E-2	0.14000	1.23000
2.015E-2	0.16000	1.21000
2.015E-2	0.10000	1.21000
2.016E-2	0.08000	1.21000
2.016E-2	0.10000	1.21000
2.016E-2	0.06000	1.23000
2.017E-2	0.06000	1.22000
2.017E-2	0.04000	1.23000
2.018E-2	-0.02000	1.23000
2.018E-2	-0.02000	1.22000
2.018E-2	-0.06000	1.24000
2.019E-2	-0.04000	1.24000
2.019E-2	-0.04000	1.22000
2.020E-2	-0.14000	1.22000
2.020E-2	-0.12000	1.24000
2.020E-2	-0.12000	1.20000
2.021E-2	-0.08000	1.25000
2.021E-2	-0.16000	1.23000
2.022E-2	-0.12000	1.22000
2.022E-2	-0.20000	1.22000
2.022E-2	-0.22000	1.22000
2.023E-2	-0.24000	1.23000
2.023E-2	-0.20000	1.24000
2.024E-2	-0.24000	1.22000
2.024E-2	-0.24000	1.22000
2.024E-2	-0.28000	1.22000
2.025E-2	-0.30000	1.23000
2.025E-2	-0.34000	1.23000
2.026E-2	-0.28000	1.23000
2.026E-2	-0.28000	1.23000
2.026E-2	-0.32000	1.25000
2.027E-2	-0.34000	1.20000
2.027E-2	-0.32000	1.19000
2.028E-2	-0.38000	1.21000
2.028E-2	-0.36000	1.22000
2.028E-2	-0.36000	1.23000
2.029E-2	-0.42000	1.22000
2.029E-2	-0.36000	1.22000
2.030E-2	-0.36000	1.21000
2.030E-2	-0.42000	1.20000
2.030E-2	-0.40000	1.21000
2.031E-2	-0.44000	1.18000
2.031E-2	-0.44000	1.21000
2.032E-2	-0.44000	1.21000
2.032E-2	-0.44000	1.20000
2.032E-2	-0.44000	1.21000
2.033E-2	-0.44000	1.18000
2.033E-2	-0.46000	1.20000
2.034E-2	-0.46000	1.18000
2.034E-2	-0.44000	1.21000
2.034E-2	-0.46000	1.18000
2.035E-2	-0.40000	1.18000
2.035E-2	-0.46000	1.17000
2.036E-2	-0.48000	1.21000
2.036E-2	-0.48000	1.16000
2.036E-2	-0.44000	1.17000
2.037E-2	-0.44000	1.19000
2.037E-2	-0.46000	1.16000
2.038E-2	-0.50000	1.17000
2.038E-2	-0.44000	1.15000
2.038E-2	-0.36000	1.17000
2.039E-2	-0.46000	1.16000
2.039E-2	-0.40000	1.17000
2.040E-2	-0.36000	1.16000
2.040E-2	-0.46000	1.14000
2.040E-2	-0.40000	1.13000
2.041E-2	-0.36000	1.15000
2.041E-2	-0.36000	1.13000
2.042E-2	-0.32000	1.13000
2.042E-2	-0.36000	1.12000
2.042E-2	-0.42000	1.15000
2.043E-2	-0.32000	1.12000
2.043E-2	-0.36000	1.10000
2.044E-2	-0.28000	1.12000
2.044E-2	-0.30000	1.11000
2.044E-2	-0.36000	1.11000
2.045E-2	-0.24000	1.12000
2.045E-2	-0.26000	1.10000
2.046E-2	-0.26000	1.10000
2.046E-2	-0.24000	1.10000
2.046E-2	-0.24000	1.06000
2.047E-2	-0.20000	1.07000
2.047E-2	-0.16000	1.09000
2.048E-2	-0.20000	1.08000
2.048E-2	-0.20000	1.04000
2.048E-2	-0.22000	1.05000
2.049E-2	-0.16000	1.02000
2.049E-2	-0.18000	1.05000
2.050E-2	-0.14000	1.07000
2.050E-2	-0.14000	1.05000
2.050E-2	-0.08000	1.07000
2.051E-2	-0.08000	1.02000
2.051E-2	-0.10000	1.05000
2.052E-2	-0.06000	1.01000
2.052E-2	-0.08000	1.03000
2.052E-2	0.00000	1.01000
2.053E-2	-0.04000	0.98000
2.053E-2	0.00000	0.98000
2.054E-2	0.04000	1.01000
2.054E-2	-0.02000	0.99000
2.054E-2	0.04000	1.00000
2.055E-2	0.04000	0.98000
2.055E-2	0.06000	0.96000
2.056E-2	0.06000	0.96000
2.056E-2	0.10000	0.97000
2.056E-2	0.12000	0.96000
2.057E-2	0.12000	0.92000
2.057E-2	0.12000	0.95000
2.058E-2	0.08000	0.92000
2.058E-2	0.16000	0.92000
2.058E-2	0.10000	0.93000
2.059E-2	0.16000	0.93000
2.059E-2	0.14000	0.90000
2.060E-2	0.14000	0.90000
2.060E-2	0.24000	0.88000
2.060E-2	0.18000	0.89000
2.061E-2	0.24000	0.86000
2.061E-2	0.18000	0.86000
2.062E-2	0.18000	0.87000
2.062E-2	0.24000	0.86000
2.062E-2	0.18000	0.84000
2.063E-2	0.28000	0.85000
2.063E-2	0.26000	0.85000
2.064E-2	0.26000	0.85000
2.064E-2	0.24000	0.84000
2.064E-2	0.28000	0.82000
2.065E-2	0.22000	0.82000
2.065E-2	0.32000	0.82000
2.066E-2	0.26000	0.82000
2.066E-2	0.34000	0.81000
2.066E-2	0.26000	0.79000
2.067E-2	0.28000	0.79000
2.067E-2	0.28000	0.79000
2.068E-2	0.32000	0.79000
2.068E-2	0.32000	0.77000
2.068E-2	0.30000	0.79000
2.069E-2	0.26000	0.78000
2.069E-2	0.34000	0.76000
2.070E-2	0.26000	0.75000
2.070E-2	0.32000	0.74000
2.070E-2	0.26000	0.73000
2.071E-2	0.28000	0.72000
2.071E-2	0.30000	0.70000
2.072E-2	0.30000	0.73000
2.072E-2	0.30000	0.70000
2.072E-2	0.26000	0.69000
2.073E-2	0.32000	0.66000
2.073E-2	0.30000	0.65000
2.074E-2	0.26000	0.67000
2.074E-2	0.32000	0.67000
2.074E-2	0.30000	0.64000
2.075E-2	0.28000	0.67000
2.075E-2	0.26000	0.66000
2.076E-2	0.26000	0.64000
2.076E-2	0.30000	0.65000
2.076E-2	0.24000	0.62000
2.077E-2	0.28000	0.65000
2.077E-2	0.22000	0.62000
2.078E-2	0.28000	0.60000
2.078E-2	0.26000	0.63000
2.078E-2	0.24000	0.61000
2.079E-2	0.28000	0.59000
2.079E-2	0.22000	0.59000
2.080E-2	0.26000	0.57000
2.080E-2	0.26000	0.56000
2.080E-2	0.22000	0.54000
2.081E-2	0.22000	0.54000
2.081E-2	0.24000	0.55000
2.082E-2	0.20000	0.54000
2.082E-2	0.24000	0.55000
2.082E-2	0.18000	0.54000
2.083E-2	0.18000	0.55000
2.083E-2	0.18000	0.52000
2.084E-2	0.24000	0.53000
2.084E-2	0.18000	0.53000
2.084E-2	0.16000	0.51000
2.085E-2	0.20000	0.49000
2.085E-2	0.20000	0.51000
2.086E-2	0.16000	0.50000
2.086E-2	0.20000	0.48000
2.086E-2	0.14000	0.47000
2.087E-2	0.14000	0.47000
2.087E-2	0.18000	0.46000
2.088E-2	0.14000	0.44000
2.088E-2	0.16000	0.45000
2.088E-2	0.14000	0.45000
2.089E-2	0.18000	0.44000
2.089E-2	0.10000	0.44000
2.090E-2	0.06000	0.44000
2.090E-2	0.06000	0.45000
2.090E-2	0.12000	0.42000
2.091E-2	0.10000	0.44000
2.091E-2	0.10000	0.44000
2.092E-2	0.10000	0.44000
2.092E-2	0.04000	0.40000
2.092E-2	0.08000	0.43000
2.093E-2	0.08000	0.42000
2.093E-2	0.04000	0.43000
2.094E-2	0.08000	0.40000
2.094E-2	0.08000	0.40000
2.094E-2	0.08000	0.39000
2.095E-2	0.06000	0.38000
2.095E-2	0.02000	0.40000
2.096E-2	0.08000	0.38000
2.096E-2	0.10000	0.39000
2.096E-2	0.02000	0.38000
2.097E-2	0.00000	0.38000
2.097E-2	0.04000	0.39000
2.098E-2	0.08000	0.36000
2.098E-2	0.06000	0.37000
2.098E-2	0.04000	0.36000
2.099E-2	0.06000	0.34000
2.099E-2	0.02000	0.35000
2.100E-2	-0.02000	0.34000
2.100E-2	0.00000	0.35000
2.100E-2	-0.02000	0.35000
2.101E-2	0.02000	0.34000
2.101E-2	0.04000	0.33000
